datetime,Lane 1 Flow (Veh/5 Minutes)
2016-01-07 05:25:00,62
2016-01-07 05:30:00,75
2016-01-07 05:35:00,66
2016-01-07 05:40:00,87
2016-01-07 05:45:00,90
2016-01-07 05:50:00,91
2016-01-07 05:55:00,72
2016-01-07 06:00:00,105
2016-01-07 06:05:00,90
2016-01-07 06:10:00,104
2016-01-07 06:15:00,125
2016-01-07 06:20:00,113
2016-01-07 06:25:00,142
2016-01-07 06:30:00,124
2016-01-07 06:35:00,146
2016-01-07 06:40:00,145
2016-01-07 06:45:00,153
2016-01-07 06:50:00,137
2016-01-07 06:55:00,154
2016-01-07 07:00:00,140
2016-01-07 07:05:00,152
2016-01-07 07:10:00,132
2016-01-07 07:15:00,115
2016-01-07 07:20:00,123
2016-01-07 07:25:00,117
2016-01-07 07:30:00,99
2016-01-07 07:35:00,79
2016-01-07 07:40:00,83
2016-01-07 07:45:00,79
2016-01-07 07:50:00,67
2016-01-07 07:55:00,72
2016-01-07 08:00:00,82
2016-01-07 08:05:00,76
2016-01-07 08:10:00,78
2016-01-07 08:15:00,62
2016-01-07 08:20:00,74
2016-01-07 08:25:00,68
2016-01-07 08:30:00,79
2016-01-07 08:35:00,69
2016-01-07 08:40:00,83
2016-01-07 08:45:00,65
2016-01-07 08:50:00,90
2016-01-07 08:55:00,83
2016-01-07 09:00:00,89
2016-01-07 09:05:00,93
2016-01-07 09:10:00,86
2016-01-07 09:15:00,94
2016-01-07 09:20:00,93
2016-01-07 09:25:00,88
2016-01-07 09:30:00,121
2016-01-07 09:35:00,103
2016-01-07 09:40:00,119
2016-01-07 09:45:00,110
2016-01-07 09:50:00,115
2016-01-07 09:55:00,99
2016-01-07 10:00:00,99
2016-01-07 10:05:00,89
2016-01-07 10:10:00,97
2016-01-07 10:15:00,86
2016-01-07 10:20:00,94
2016-01-07 10:25:00,89
2016-01-07 10:30:00,113
2016-01-07 10:35:00,98
2016-01-07 10:40:00,92
2016-01-07 10:45:00,101
2016-01-07 10:50:00,94
2016-01-07 10:55:00,79
2016-01-07 11:00:00,72
2016-01-07 11:05:00,99
2016-01-07 11:10:00,91
2016-01-07 11:15:00,95
2016-01-07 11:20:00,107
2016-01-07 11:25:00,97
2016-01-07 11:30:00,110
2016-01-07 11:35:00,114
2016-01-07 11:40:00,87
2016-01-07 11:45:00,112
2016-01-07 11:50:00,87
2016-01-07 11:55:00,89
2016-01-07 12:00:00,89
2016-01-07 12:05:00,91
2016-01-07 12:10:00,105
2016-01-07 12:15:00,85
2016-01-07 12:20:00,104
2016-01-07 12:25:00,79
2016-01-07 12:30:00,71
2016-01-07 12:35:00,89
2016-01-07 12:40:00,80
2016-01-07 12:45:00,107
2016-01-07 12:50:00,86
2016-01-07 12:55:00,103
2016-01-07 13:00:00,92
2016-01-07 13:05:00,95
2016-01-07 13:10:00,92
2016-01-07 13:15:00,81
2016-01-07 13:20:00,94
2016-01-07 13:25:00,87
2016-01-07 13:30:00,86
2016-01-07 13:35:00,101
2016-01-07 13:40:00,93
2016-01-07 13:45:00,90
2016-01-07 13:50:00,86
2016-01-07 13:55:00,84
2016-01-07 14:00:00,89
2016-01-07 14:05:00,83
2016-01-07 14:10:00,104
2016-01-07 14:15:00,86
2016-01-07 14:20:00,93
2016-01-07 14:25:00,110
2016-01-07 14:30:00,90
2016-01-07 14:35:00,100
2016-01-07 14:40:00,108
2016-01-07 14:45:00,92
2016-01-07 14:50:00,93
2016-01-07 14:55:00,95
2016-01-07 15:00:00,73
2016-01-07 15:05:00,96
2016-01-07 15:10:00,92
2016-01-07 15:15:00,94
2016-01-07 15:20:00,97
2016-01-07 15:25:00,71
2016-01-07 15:30:00,105
2016-01-07 15:35:00,93
2016-01-07 15:40:00,102
2016-01-07 15:45:00,91
2016-01-07 15:50:00,94
2016-01-07 15:55:00,96
2016-01-07 16:00:00,94
2016-01-07 16:05:00,83
2016-01-07 16:10:00,87
2016-01-07 16:15:00,84
2016-01-07 16:20:00,99
2016-01-07 16:25:00,87
2016-01-07 16:30:00,87
2016-01-07 16:35:00,96
2016-01-07 16:40:00,96
2016-01-07 16:45:00,92
2016-01-07 16:50:00,90
2016-01-07 16:55:00,88
2016-01-07 17:00:00,88
2016-01-07 17:05:00,97
2016-01-07 17:10:00,83
2016-01-07 17:15:00,114
2016-01-07 17:20:00,103
2016-01-07 17:25:00,103
2016-01-07 17:30:00,88
2016-01-07 17:35:00,87
2016-01-07 17:40:00,87
2016-01-07 17:45:00,81
2016-01-07 17:50:00,87
2016-01-07 17:55:00,86
2016-01-07 18:00:00,76
2016-01-07 18:05:00,63
2016-01-07 18:10:00,64
2016-01-07 18:15:00,79
2016-01-07 18:20:00,67
2016-01-07 18:25:00,79
2016-01-07 18:30:00,58
2016-01-07 18:35:00,79
2016-01-07 18:40:00,71
2016-01-07 18:45:00,69
2016-01-07 18:50:00,60
2016-01-07 18:55:00,72
2016-01-07 19:00:00,57
2016-01-07 19:05:00,75
2016-01-07 19:10:00,55
2016-01-07 19:15:00,71
2016-01-07 19:20:00,67
2016-01-07 19:25:00,75
2016-01-07 19:30:00,69
2016-01-07 19:35:00,50
2016-01-07 19:40:00,63
2016-01-07 19:45:00,67
2016-01-07 19:50:00,59
2016-01-07 19:55:00,47
2016-01-07 20:00:00,55
2016-01-07 20:05:00,44
2016-01-07 20:10:00,52
2016-01-07 20:15:00,43
2016-01-07 20:20:00,44
2016-01-07 20:25:00,49
2016-01-07 20:30:00,58
2016-01-07 20:35:00,46
2016-01-07 20:40:00,43
2016-01-07 20:45:00,45
2016-01-07 20:50:00,51
2016-01-07 20:55:00,41
2016-01-07 21:00:00,36
2016-01-07 21:05:00,40
2016-01-07 21:10:00,37
2016-01-07 21:15:00,27
2016-01-07 21:20:00,38
2016-01-07 21:25:00,34
2016-01-07 21:30:00,47
2016-01-07 21:35:00,45
2016-01-07 21:40:00,38
2016-01-07 21:45:00,32
2016-01-07 21:50:00,47
2016-01-07 21:55:00,18
2016-01-07 22:00:00,32
2016-01-07 22:05:00,25
2016-01-07 22:10:00,25
2016-01-07 22:15:00,35
2016-01-07 22:20:00,30
2016-01-07 22:25:00,31
2016-01-07 22:30:00,35
2016-01-07 22:35:00,31
2016-01-07 22:40:00,25
2016-01-07 22:45:00,30
2016-01-07 22:50:00,20
2016-01-07 22:55:00,28
2016-01-07 23:00:00,21
2016-01-07 23:05:00,16
2016-01-07 23:10:00,16
2016-01-07 23:15:00,17
2016-01-07 23:20:00,14
2016-01-07 23:25:00,8
2016-01-07 23:30:00,16
2016-01-07 23:35:00,12
2016-01-07 23:40:00,17
2016-01-07 23:45:00,17
2016-01-07 23:50:00,18
2016-01-07 23:55:00,27
2016-01-08 00:00:00,14
2016-01-08 00:05:00,11
2016-01-08 00:10:00,11
2016-01-08 00:15:00,13
2016-01-08 00:20:00,9
2016-01-08 00:25:00,10
2016-01-08 00:30:00,13
2016-01-08 00:35:00,17
2016-01-08 00:40:00,9
2016-01-08 00:45:00,13
2016-01-08 00:50:00,9
2016-01-08 00:55:00,10
2016-01-08 01:00:00,11
2016-01-08 01:05:00,13
2016-01-08 01:10:00,11
2016-01-08 01:15:00,11
2016-01-08 01:20:00,3
2016-01-08 01:25:00,6
2016-01-08 01:30:00,8
2016-01-08 01:35:00,6
2016-01-08 01:40:00,3
2016-01-08 01:45:00,4
2016-01-08 01:50:00,4
2016-01-08 01:55:00,6
2016-01-08 02:00:00,5
2016-01-08 02:05:00,6
2016-01-08 02:10:00,5
2016-01-08 02:15:00,5
2016-01-08 02:20:00,9
2016-01-08 02:25:00,3
2016-01-08 02:30:00,2
2016-01-08 02:35:00,4
2016-01-08 02:40:00,5
2016-01-08 02:45:00,1
2016-01-08 02:50:00,2
2016-01-08 02:55:00,4
2016-01-08 03:00:00,5
2016-01-08 03:05:00,5
2016-01-08 03:10:00,2
2016-01-08 03:15:00,8
2016-01-08 03:20:00,5
2016-01-08 03:25:00,3
2016-01-08 03:30:00,3
2016-01-08 03:35:00,5
2016-01-08 03:40:00,5
2016-01-08 03:45:00,11
2016-01-08 03:50:00,9
2016-01-08 03:55:00,3
2016-01-08 04:00:00,7
2016-01-08 04:05:00,14
2016-01-08 04:10:00,18
2016-01-08 04:15:00,15
2016-01-08 04:20:00,9
2016-01-08 04:25:00,14
2016-01-08 04:30:00,19
2016-01-08 04:35:00,27
2016-01-08 04:40:00,22
2016-01-08 04:45:00,36
2016-01-08 04:50:00,33
2016-01-08 04:55:00,25
2016-01-08 05:00:00,54
2016-01-08 05:05:00,45
2016-01-08 05:10:00,41
2016-01-08 05:15:00,48
2016-01-08 05:20:00,49
2016-01-08 05:25:00,56
2016-01-08 05:30:00,48
2016-01-08 05:35:00,82
2016-01-08 05:40:00,90
2016-01-08 05:45:00,86
2016-01-08 05:50:00,92
2016-01-08 05:55:00,81
2016-01-08 06:00:00,90
2016-01-08 06:05:00,82
2016-01-08 06:10:00,93
2016-01-08 06:15:00,118
2016-01-08 06:20:00,116
2016-01-08 06:25:00,132
2016-01-08 06:30:00,133
2016-01-08 06:35:00,154
2016-01-08 06:40:00,144
2016-01-08 06:45:00,171
2016-01-08 06:50:00,144
2016-01-08 06:55:00,159
2016-01-08 07:00:00,153
2016-01-08 07:05:00,158
2016-01-08 07:10:00,154
2016-01-08 07:15:00,139
2016-01-08 07:20:00,130
2016-01-08 07:25:00,122
2016-01-08 07:30:00,108
2016-01-08 07:35:00,99
2016-01-08 07:40:00,85
2016-01-08 07:45:00,87
2016-01-08 07:50:00,66
2016-01-08 07:55:00,79
2016-01-08 08:00:00,97
2016-01-08 08:05:00,101
2016-01-08 08:10:00,86
2016-01-08 08:15:00,88
2016-01-08 08:20:00,79
2016-01-08 08:25:00,95
2016-01-08 08:30:00,72
2016-01-08 08:35:00,75
2016-01-08 08:40:00,77
2016-01-08 08:45:00,81
2016-01-08 08:50:00,83
2016-01-08 08:55:00,88
2016-01-08 09:00:00,82
2016-01-08 09:05:00,66
2016-01-08 09:10:00,88
2016-01-08 09:15:00,103
2016-01-08 09:20:00,104
2016-01-08 09:25:00,104
2016-01-08 09:30:00,116
2016-01-08 09:35:00,116
2016-01-08 09:40:00,126
2016-01-08 09:45:00,85
2016-01-08 09:50:00,137
2016-01-08 09:55:00,116
2016-01-08 10:00:00,100
2016-01-08 10:05:00,86
2016-01-08 10:10:00,94
2016-01-08 10:15:00,119
2016-01-08 10:20:00,96
2016-01-08 10:25:00,109
2016-01-08 10:30:00,109
2016-01-08 10:35:00,116
2016-01-08 10:40:00,117
2016-01-08 10:45:00,113
2016-01-08 10:50:00,102
2016-01-08 10:55:00,100
2016-01-08 11:00:00,102
2016-01-08 11:05:00,85
2016-01-08 11:10:00,99
2016-01-08 11:15:00,116
2016-01-08 11:20:00,87
2016-01-08 11:25:00,86
2016-01-08 11:30:00,114
2016-01-08 11:35:00,112
2016-01-08 11:40:00,120
2016-01-08 11:45:00,115
2016-01-08 11:50:00,118
2016-01-08 11:55:00,98
2016-01-08 12:00:00,109
2016-01-08 12:05:00,98
2016-01-08 12:10:00,79
2016-01-08 12:15:00,104
2016-01-08 12:20:00,104
2016-01-08 12:25:00,83
2016-01-08 12:30:00,97
2016-01-08 12:35:00,100
2016-01-08 12:40:00,101
2016-01-08 12:45:00,95
2016-01-08 12:50:00,110
2016-01-08 12:55:00,87
2016-01-08 13:00:00,93
2016-01-08 13:05:00,103
2016-01-08 13:10:00,98
2016-01-08 13:15:00,98
2016-01-08 13:20:00,84
2016-01-08 13:25:00,114
2016-01-08 13:30:00,117
2016-01-08 13:35:00,97
2016-01-08 13:40:00,107
2016-01-08 13:45:00,115
2016-01-08 13:50:00,113
2016-01-08 13:55:00,92
2016-01-08 14:00:00,105
2016-01-08 14:05:00,102
2016-01-08 14:10:00,105
2016-01-08 14:15:00,109
2016-01-08 14:20:00,106
2016-01-08 14:25:00,104
2016-01-08 14:30:00,103
2016-01-08 14:35:00,100
2016-01-08 14:40:00,97
2016-01-08 14:45:00,106
2016-01-08 14:50:00,115
2016-01-08 14:55:00,101
2016-01-08 15:00:00,90
2016-01-08 15:05:00,118
2016-01-08 15:10:00,101
2016-01-08 15:15:00,104
2016-01-08 15:20:00,97
2016-01-08 15:25:00,93
2016-01-08 15:30:00,88
2016-01-08 15:35:00,116
2016-01-08 15:40:00,110
2016-01-08 15:45:00,104
2016-01-08 15:50:00,95
2016-01-08 15:55:00,103
2016-01-08 16:00:00,84
2016-01-08 16:05:00,93
2016-01-08 16:10:00,95
2016-01-08 16:15:00,79
2016-01-08 16:20:00,56
2016-01-08 16:25:00,91
2016-01-08 16:30:00,72
2016-01-08 16:35:00,75
2016-01-08 16:40:00,93
2016-01-08 16:45:00,77
2016-01-08 16:50:00,101
2016-01-08 16:55:00,91
2016-01-08 17:00:00,102
2016-01-08 17:05:00,97
2016-01-08 17:10:00,101
2016-01-08 17:15:00,114
2016-01-08 17:20:00,99
2016-01-08 17:25:00,113
2016-01-08 17:30:00,89
2016-01-08 17:35:00,91
2016-01-08 17:40:00,91
2016-01-08 17:45:00,91
2016-01-08 17:50:00,81
2016-01-08 17:55:00,86
2016-01-08 18:00:00,90
2016-01-08 18:05:00,71
2016-01-08 18:10:00,76
2016-01-08 18:15:00,75
2016-01-08 18:20:00,90
2016-01-08 18:25:00,96
2016-01-08 18:30:00,75
2016-01-08 18:35:00,90
2016-01-08 18:40:00,69
2016-01-08 18:45:00,75
2016-01-08 18:50:00,78
2016-01-08 18:55:00,94
2016-01-08 19:00:00,84
2016-01-08 19:05:00,72
2016-01-08 19:10:00,89
2016-01-08 19:15:00,86
2016-01-08 19:20:00,69
2016-01-08 19:25:00,78
2016-01-08 19:30:00,84
2016-01-08 19:35:00,79
2016-01-08 19:40:00,84
2016-01-08 19:45:00,77
2016-01-08 19:50:00,99
2016-01-08 19:55:00,74
2016-01-08 20:00:00,96
2016-01-08 20:05:00,52
2016-01-08 20:10:00,82
2016-01-08 20:15:00,65
2016-01-08 20:20:00,66
2016-01-08 20:25:00,41
2016-01-08 20:30:00,60
2016-01-08 20:35:00,60
2016-01-08 20:40:00,55
2016-01-08 20:45:00,55
2016-01-08 20:50:00,48
2016-01-08 20:55:00,62
2016-01-08 21:00:00,45
2016-01-08 21:05:00,62
2016-01-08 21:10:00,52
2016-01-08 21:15:00,50
2016-01-08 21:20:00,53
2016-01-08 21:25:00,50
2016-01-08 21:30:00,39
2016-01-08 21:35:00,49
2016-01-08 21:40:00,43
2016-01-08 21:45:00,46
2016-01-08 21:50:00,40
2016-01-08 21:55:00,45
2016-01-08 22:00:00,40
2016-01-08 22:05:00,37
2016-01-08 22:10:00,46
2016-01-08 22:15:00,50
2016-01-08 22:20:00,34
2016-01-08 22:25:00,33
2016-01-08 22:30:00,41
2016-01-08 22:35:00,31
2016-01-08 22:40:00,29
2016-01-08 22:45:00,39
2016-01-08 22:50:00,42
2016-01-08 22:55:00,29
2016-01-08 23:00:00,27
2016-01-08 23:05:00,21
2016-01-08 23:10:00,26
2016-01-08 23:15:00,17
2016-01-08 23:20:00,31
2016-01-08 23:25:00,22
2016-01-08 23:30:00,23
2016-01-08 23:35:00,24
2016-01-08 23:40:00,22
2016-01-08 23:45:00,19
2016-01-08 23:50:00,24
2016-01-08 23:55:00,21
2016-01-11 00:00:00,8
2016-01-11 00:05:00,10
2016-01-11 00:10:00,10
2016-01-11 00:15:00,13
2016-01-11 00:20:00,14
2016-01-11 00:25:00,11
2016-01-11 00:30:00,13
2016-01-11 00:35:00,14
2016-01-11 00:40:00,21
2016-01-11 00:45:00,20
2016-01-11 00:50:00,13
2016-01-11 00:55:00,16
2016-01-11 01:00:00,17
2016-01-11 01:05:00,11
2016-01-11 01:10:00,9
2016-01-11 01:15:00,11
2016-01-11 01:20:00,14
2016-01-11 01:25:00,10
2016-01-11 01:30:00,2
2016-01-11 01:35:00,8
2016-01-11 01:40:00,3
2016-01-11 01:45:00,0
2016-01-11 01:50:00,3
2016-01-11 01:55:00,7
2016-01-11 02:00:00,5
2016-01-11 02:05:00,7
2016-01-11 02:10:00,5
2016-01-11 02:15:00,4
2016-01-11 02:20:00,7
2016-01-11 02:25:00,3
2016-01-11 02:30:00,5
2016-01-11 02:35:00,7
2016-01-11 02:40:00,9
2016-01-11 02:45:00,4
2016-01-11 02:50:00,5
2016-01-11 02:55:00,5
2016-01-11 03:00:00,9
2016-01-11 03:05:00,4
2016-01-11 03:10:00,6
2016-01-11 03:15:00,6
2016-01-11 03:20:00,3
2016-01-11 03:25:00,8
2016-01-11 03:30:00,11
2016-01-11 03:35:00,8
2016-01-11 03:40:00,9
2016-01-11 03:45:00,7
2016-01-11 03:50:00,13
2016-01-11 03:55:00,9
2016-01-11 04:00:00,10
2016-01-11 04:05:00,17
2016-01-11 04:10:00,14
2016-01-11 04:15:00,25
2016-01-11 04:20:00,23
2016-01-11 04:25:00,21
2016-01-11 04:30:00,23
2016-01-11 04:35:00,22
2016-01-11 04:40:00,32
2016-01-11 04:45:00,40
2016-01-11 04:50:00,46
2016-01-11 04:55:00,56
2016-01-11 05:00:00,63
2016-01-11 05:05:00,61
2016-01-11 05:10:00,55
2016-01-11 05:15:00,57
2016-01-11 05:20:00,62
2016-01-11 05:25:00,89
2016-01-11 05:30:00,87
2016-01-11 05:35:00,100
2016-01-11 05:40:00,90
2016-01-11 05:45:00,102
2016-01-11 05:50:00,112
2016-01-11 05:55:00,106
2016-01-11 06:00:00,98
2016-01-11 06:05:00,110
2016-01-11 06:10:00,114
2016-01-11 06:15:00,149
2016-01-11 06:20:00,148
2016-01-11 06:25:00,137
2016-01-11 06:30:00,152
2016-01-11 06:35:00,149
2016-01-11 06:40:00,166
2016-01-11 06:45:00,172
2016-01-11 06:50:00,159
2016-01-11 06:55:00,151
2016-01-11 07:00:00,163
2016-01-11 07:05:00,154
2016-01-11 07:10:00,122
2016-01-11 07:15:00,129
2016-01-11 07:20:00,122
2016-01-11 07:25:00,100
2016-01-11 07:30:00,75
2016-01-11 07:35:00,84
2016-01-11 07:40:00,74
2016-01-11 07:45:00,86
2016-01-11 07:50:00,76
2016-01-11 07:55:00,80
2016-01-11 08:00:00,69
2016-01-11 08:05:00,94
2016-01-11 08:10:00,74
2016-01-11 08:15:00,74
2016-01-11 08:20:00,77
2016-01-11 08:25:00,75
2016-01-11 08:30:00,87
2016-01-11 08:35:00,80
2016-01-11 08:40:00,74
2016-01-11 08:45:00,86
2016-01-11 08:50:00,77
2016-01-11 08:55:00,92
2016-01-11 09:00:00,69
2016-01-11 09:05:00,76
2016-01-11 09:10:00,80
2016-01-11 09:15:00,91
2016-01-11 09:20:00,93
2016-01-11 09:25:00,83
2016-01-11 09:30:00,106
2016-01-11 09:35:00,86
2016-01-11 09:40:00,105
2016-01-11 09:45:00,82
2016-01-11 09:50:00,101
2016-01-11 09:55:00,94
2016-01-11 10:00:00,76
2016-01-11 10:05:00,103
2016-01-11 10:10:00,100
2016-01-11 10:15:00,96
2016-01-11 10:20:00,105
2016-01-11 10:25:00,111
2016-01-11 10:30:00,105
2016-01-11 10:35:00,126
2016-01-11 10:40:00,109
2016-01-11 10:45:00,93
2016-01-11 10:50:00,112
2016-01-11 10:55:00,86
2016-01-11 11:00:00,108
2016-01-11 11:05:00,93
2016-01-11 11:10:00,89
2016-01-11 11:15:00,111
2016-01-11 11:20:00,94
2016-01-11 11:25:00,112
2016-01-11 11:30:00,100
2016-01-11 11:35:00,96
2016-01-11 11:40:00,103
2016-01-11 11:45:00,100
2016-01-11 11:50:00,109
2016-01-11 11:55:00,87
2016-01-11 12:00:00,102
2016-01-11 12:05:00,95
2016-01-11 12:10:00,81
2016-01-11 12:15:00,108
2016-01-11 12:20:00,102
2016-01-11 12:25:00,85
2016-01-11 12:30:00,82
2016-01-11 12:35:00,71
2016-01-11 12:40:00,83
2016-01-11 12:45:00,82
2016-01-11 12:50:00,83
2016-01-11 12:55:00,98
2016-01-11 13:00:00,89
2016-01-11 13:05:00,98
2016-01-11 13:10:00,86
2016-01-11 13:15:00,89
2016-01-11 13:20:00,90
2016-01-11 13:25:00,89
2016-01-11 13:30:00,93
2016-01-11 13:35:00,91
2016-01-11 13:40:00,85
2016-01-11 13:45:00,79
2016-01-11 13:50:00,101
2016-01-11 13:55:00,80
2016-01-11 14:00:00,86
2016-01-11 14:05:00,87
2016-01-11 14:10:00,88
2016-01-11 14:15:00,105
2016-01-11 14:20:00,108
2016-01-11 14:25:00,102
2016-01-11 14:30:00,81
2016-01-11 14:35:00,85
2016-01-11 14:40:00,99
2016-01-11 14:45:00,118
2016-01-11 14:50:00,105
2016-01-11 14:55:00,93
2016-01-11 15:00:00,92
2016-01-11 15:05:00,94
2016-01-11 15:10:00,78
2016-01-11 15:15:00,103
2016-01-11 15:20:00,96
2016-01-11 15:25:00,118
2016-01-11 15:30:00,97
2016-01-11 15:35:00,102
2016-01-11 15:40:00,91
2016-01-11 15:45:00,112
2016-01-11 15:50:00,94
2016-01-11 15:55:00,95
2016-01-11 16:00:00,111
2016-01-11 16:05:00,81
2016-01-11 16:10:00,99
2016-01-11 16:15:00,86
2016-01-11 16:20:00,111
2016-01-11 16:25:00,108
2016-01-11 16:30:00,96
2016-01-11 16:35:00,78
2016-01-11 16:40:00,86
2016-01-11 16:45:00,111
2016-01-11 16:50:00,90
2016-01-11 16:55:00,103
2016-01-11 17:00:00,86
2016-01-11 17:05:00,71
2016-01-11 17:10:00,95
2016-01-11 17:15:00,99
2016-01-11 17:20:00,93
2016-01-11 17:25:00,101
2016-01-11 17:30:00,89
2016-01-11 17:35:00,80
2016-01-11 17:40:00,83
2016-01-11 17:45:00,108
2016-01-11 17:50:00,92
2016-01-11 17:55:00,101
2016-01-11 18:00:00,72
2016-01-11 18:05:00,79
2016-01-11 18:10:00,78
2016-01-11 18:15:00,70
2016-01-11 18:20:00,75
2016-01-11 18:25:00,88
2016-01-11 18:30:00,79
2016-01-11 18:35:00,71
2016-01-11 18:40:00,70
2016-01-11 18:45:00,76
2016-01-11 18:50:00,62
2016-01-11 18:55:00,57
2016-01-11 19:00:00,81
2016-01-11 19:05:00,63
2016-01-11 19:10:00,56
2016-01-11 19:15:00,52
2016-01-11 19:20:00,65
2016-01-11 19:25:00,47
2016-01-11 19:30:00,48
2016-01-11 19:35:00,61
2016-01-11 19:40:00,50
2016-01-11 19:45:00,49
2016-01-11 19:50:00,61
2016-01-11 19:55:00,52
2016-01-11 20:00:00,55
2016-01-11 20:05:00,55
2016-01-11 20:10:00,43
2016-01-11 20:15:00,61
2016-01-11 20:20:00,37
2016-01-11 20:25:00,49
2016-01-11 20:30:00,49
2016-01-11 20:35:00,43
2016-01-11 20:40:00,40
2016-01-11 20:45:00,41
2016-01-11 20:50:00,41
2016-01-11 20:55:00,32
2016-01-11 21:00:00,37
2016-01-11 21:05:00,33
2016-01-11 21:10:00,26
2016-01-11 21:15:00,45
2016-01-11 21:20:00,39
2016-01-11 21:25:00,48
2016-01-11 21:30:00,53
2016-01-11 21:35:00,36
2016-01-11 21:40:00,35
2016-01-11 21:45:00,38
2016-01-11 21:50:00,24
2016-01-11 21:55:00,41
2016-01-11 22:00:00,34
2016-01-11 22:05:00,33
2016-01-11 22:10:00,21
2016-01-11 22:15:00,42
2016-01-11 22:20:00,30
2016-01-11 22:25:00,21
2016-01-11 22:30:00,24
2016-01-11 22:35:00,25
2016-01-11 22:40:00,23
2016-01-11 22:45:00,25
2016-01-11 22:50:00,20
2016-01-11 22:55:00,22
2016-01-11 23:00:00,17
2016-01-11 23:05:00,25
2016-01-11 23:10:00,21
2016-01-11 23:15:00,16
2016-01-11 23:20:00,8
2016-01-11 23:25:00,12
2016-01-11 23:30:00,15
2016-01-11 23:35:00,9
2016-01-11 23:40:00,11
2016-01-11 23:45:00,15
2016-01-11 23:50:00,13
2016-01-11 23:55:00,9
2016-01-12 00:00:00,6
2016-01-12 00:05:00,11
2016-01-12 00:10:00,6
2016-01-12 00:15:00,10
2016-01-12 00:20:00,9
2016-01-12 00:25:00,9
2016-01-12 00:30:00,7
2016-01-12 00:35:00,4
2016-01-12 00:40:00,5
2016-01-12 00:45:00,8
2016-01-12 00:50:00,12
2016-01-12 00:55:00,4
2016-01-12 01:00:00,9
2016-01-12 01:05:00,6
2016-01-12 01:10:00,2
2016-01-12 01:15:00,7
2016-01-12 01:20:00,6
2016-01-12 01:25:00,6
2016-01-12 01:30:00,9
2016-01-12 01:35:00,5
2016-01-12 01:40:00,9
2016-01-12 01:45:00,4
2016-01-12 01:50:00,5
2016-01-12 01:55:00,2
2016-01-12 02:00:00,6
2016-01-12 02:05:00,7
2016-01-12 02:10:00,6
2016-01-12 02:15:00,5
2016-01-12 02:20:00,2
2016-01-12 02:25:00,3
2016-01-12 02:30:00,5
2016-01-12 02:35:00,4
2016-01-12 02:40:00,9
2016-01-12 02:45:00,3
2016-01-12 02:50:00,5
2016-01-12 02:55:00,2
2016-01-12 03:00:00,4
2016-01-12 03:05:00,2
2016-01-12 03:10:00,9
2016-01-12 03:15:00,3
2016-01-12 03:20:00,3
2016-01-12 03:25:00,11
2016-01-12 03:30:00,8
2016-01-12 03:35:00,10
2016-01-12 03:40:00,7
2016-01-12 03:45:00,7
2016-01-12 03:50:00,13
2016-01-12 03:55:00,8
2016-01-12 04:00:00,9
2016-01-12 04:05:00,15
2016-01-12 04:10:00,15
2016-01-12 04:15:00,14
2016-01-12 04:20:00,13
2016-01-12 04:25:00,20
2016-01-12 04:30:00,17
2016-01-12 04:35:00,23
2016-01-12 04:40:00,37
2016-01-12 04:45:00,36
2016-01-12 04:50:00,46
2016-01-12 04:55:00,46
2016-01-12 05:00:00,53
2016-01-12 05:05:00,67
2016-01-12 05:10:00,57
2016-01-12 05:15:00,69
2016-01-12 05:20:00,66
2016-01-12 05:25:00,82
2016-01-12 05:30:00,83
2016-01-12 05:35:00,93
2016-01-12 05:40:00,102
2016-01-12 05:45:00,110
2016-01-12 05:50:00,86
2016-01-12 05:55:00,98
2016-01-12 06:00:00,103
2016-01-12 06:05:00,99
2016-01-12 06:10:00,127
2016-01-12 06:15:00,130
2016-01-12 06:20:00,132
2016-01-12 06:25:00,156
2016-01-12 06:30:00,157
2016-01-12 06:35:00,166
2016-01-12 06:40:00,151
2016-01-12 06:45:00,195
2016-01-12 06:50:00,150
2016-01-12 06:55:00,139
2016-01-12 07:00:00,148
2016-01-12 07:05:00,147
2016-01-12 07:10:00,134
2016-01-12 07:15:00,137
2016-01-12 07:20:00,133
2016-01-12 07:25:00,111
2016-01-12 07:30:00,93
2016-01-12 07:35:00,61
2016-01-12 07:40:00,83
2016-01-12 07:45:00,77
2016-01-12 07:50:00,70
2016-01-12 07:55:00,74
2016-01-12 08:00:00,76
2016-01-12 08:05:00,65
2016-01-12 08:10:00,64
2016-01-12 08:15:00,72
2016-01-12 08:20:00,70
2016-01-12 08:25:00,63
2016-01-12 08:30:00,71
2016-01-12 08:35:00,72
2016-01-12 08:40:00,83
2016-01-12 08:45:00,69
2016-01-12 08:50:00,74
2016-01-12 08:55:00,66
2016-01-12 09:00:00,77
2016-01-12 09:05:00,75
2016-01-12 09:10:00,61
2016-01-12 09:15:00,86
2016-01-12 09:20:00,106
2016-01-12 09:25:00,111
2016-01-12 09:30:00,109
2016-01-12 09:35:00,102
2016-01-12 09:40:00,112
2016-01-12 09:45:00,112
2016-01-12 09:50:00,105
2016-01-12 09:55:00,101
2016-01-12 10:00:00,123
2016-01-12 10:05:00,103
2016-01-12 10:10:00,109
2016-01-12 10:15:00,120
2016-01-12 10:20:00,106
2016-01-12 10:25:00,103
2016-01-12 10:30:00,112
2016-01-12 10:35:00,115
2016-01-12 10:40:00,105
2016-01-12 10:45:00,114
2016-01-12 10:50:00,102
2016-01-12 10:55:00,101
